"2014-10-15 21:50:00",1,122,1,10,13.18,0,0,-4.535,0.5,159.8,0,0,0,0,0,0,0.5,96.8,0,0
"2014-10-15 21:50:00",1,122,4,10,12.82,13.97,128
"2014-10-15 21:50:00",1,122,23,10,27.82
"2014-10-15 21:50:00",1,122,32,10,NAN
"2014-10-15 22:00:00",1,122,1,10,13.44,0,0,-4.535,0.5,162.1,0,0,0,0,0,0,1,94.9,0,0
"2014-10-15 22:00:00",1,122,4,10,12.82,13.97,128
"2014-10-15 22:00:00",1,122,1,60,94.9,0,0
"2014-10-15 22:00:00",1,122,22,60,0.218,0.307,0.253,520.4,594.6,549.7
"2014-10-15 22:00:00",1,122,23,10,29.42
"2014-10-15 22:00:00",1,122,31,60,0,0
"2014-10-15 22:00:00",1,122,32,10,NAN
"2014-10-15 22:10:00",1,122,1,10,13.3,0,0,-4.535,0.25,175,0,0,0,0,0,0,1.036,95.4,0,0
"2014-10-15 22:10:00",1,122,4,10,12.82,13.94,128
"2014-10-15 22:10:00",1,122,23,10,29.42
"2014-10-15 22:10:00",1,122,32,10,NAN
"2014-10-15 22:20:00",1,122,1,10,13.28,0,0,-4.535,0.7500,180.4,0,0,0,0,0,0,1,95.6,0,0
"2014-10-15 22:20:00",1,122,4,10,12.82,13.94,128
"2014-10-15 22:20:00",1,122,23,10,29.46
"2014-10-15 22:20:00",1,122,32,10,NAN
"2014-10-15 22:30:00",1,122,1,10,13.35,0,0,-4.535,0.25,158.3,0,0,0,0,0,0,0.786,94.1,0,0
"2014-10-15 22:30:00",1,122,4,10,12.82,13.92,128
"2014-10-15 22:30:00",1,122,23,10,29.83
"2014-10-15 22:30:00",1,122,32,10,NAN
"2014-10-15 22:40:00",1,122,1,10,13.23,0,0,-4.535,0.25,158.4,0,0,0,0,0,0,0.536,94.3,0,0
"2014-10-15 22:40:00",1,122,4,10,12.82,13.92,128
"2014-10-15 22:40:00",1,122,23,10,19.49
"2014-10-15 22:40:00",1,122,32,10,NAN
"2014-10-15 22:50:00",1,122,1,10,13.23,0,0,-4.535,0.25,180.4,0,0,0,0,0,0,0.536,94.4,0,0
"2014-10-15 22:50:00",1,122,4,10,12.82,13.9,128
"2014-10-15 22:50:00",1,122,23,10,29.59
"2014-10-15 22:50:00",1,122,32,10,NAN
"2014-10-15 23:00:00",1,122,1,10,12.94,0,0,-4.535,0,0,0,0,0,0,0,0,0.5,97,0,0
"2014-10-15 23:00:00",1,122,4,10,12.82,13.87,128
"2014-10-15 23:00:00",1,122,1,60,97,0,0
"2014-10-15 23:00:00",1,122,22,60,0.218,0.306,0.253,519.9,594.1,549.5
"2014-10-15 23:00:00",1,122,23,10,20.61
"2014-10-15 23:00:00",1,122,31,60,0,0
"2014-10-15 23:00:00",1,122,32,10,NAN
"2014-10-15 23:10:00",1,122,1,10,13.2,0,0,-4.535,0.5,159.2,0,0,0,0,0,0,0.7500,93.9,0,0
